0.0006585042599334786,0.0010392496314654334,0.18566104130230804,0.25673044988261995
0.0019195425754301118,0.00380019676083755,0.18530261054654446,0.3273462976456709
0.0006931745851091167,0.0012368306566875615,0.17290120664262165,0.3001154737460925
0.0024684177271132248,0.010726460813520246,0.10329980113507531,0.15960982334449222
0.0002882061273057739,0.004449329595575284,0.06622373983857369,0.36595393965987866
0.0007535902383856582,0.0018170200775291013,0.17828633075778988,0.2625159192085915
0.0024086378142196677,0.016540223008005644,0.18321015082981643,0.4470184648338606
0.002941872610057593,0.016683172590102824,0.13597312216248095,0.22727264345271248
0.0013005297055584785,0.00390298313343527,0.18723610381933353,0.263715113716138
0.001123288042728672,0.0023698370678845683,0.17751133158682825,0.400750731722733
0.0007476401285549457,0.0009541356806675195,0.18475526376355947,0.26502377160544044
0.0005661014936656028,0.0007995845484283768,0.18875744434520592,0.2716548263819315
0.0026851195903077334,0.006443061643589559,0.1558488058197704,0.5112712311901876
0.0006647725479002231,0.0017084322186924766,0.16218530741075762,0.26866198506488664
0.0010349278865753252,0.010711270720977186,0.16045726954646167,0.4387988238925511
0.0006547893408043881,0.0009657135388417572,0.18635232602118842,0.26451810100697226
0.002048572731990518,0.003417533672782954,0.17416949678894783,0.5461204071452779
0.000834969181839807,0.0009772741941405723,0.17828233865067533,0.26614406547981695
0.0007319523179297522,0.005094157198987486,0.14803119068511444,0.35619487430300295
0.0014004713689948862,0.0030403404099681817,0.16155554797070112,0.35141451005145935
0.0013075467389398704,0.012066820436598784,0.13214113033571456,0.3712616422375383
0.0036905495443212756,0.01505863367438086,0.11783192158180256,0.5370434303828425
0.0008320522677100104,0.0025500633843773693,0.1732645481624696,0.24768430294818375
0.0007508421479404282,0.0023119682089923115,0.17636173442606248,0.23347009541121339
0.0006313436184042949,0.0008989070551212323,0.1871185796360261,0.26334413906122106
0.0019066159116036497,0.006659690615276123,0.17157774665744438,0.343799387753099
0.0028115996109651003,0.013414827853931034,0.15737480487041305,0.2782806893022134
0.0006333598411970294,0.0002562648049488992,0.188581358192113,0.22142822357541433
0.0036316208487743046,0.0038770213548666044,0.15174517707574806,0.19207712852153563
0.0008846701791479027,0.00778847628795833,0.15339359780128972,0.380530396290782
0.0008488012365292256,0.007300251673552417,0.16265580263538296,0.23383406333228504
0.0007296467834668048,0.0060725058934795444,0.1771050499810438,0.4141131903205192
0.0006006782802136546,0.001414137356080767,0.18804364980458227,0.20669769550588524
0.0017637828859368657,0.0070220717217181795,0.15959389405686122,0.32934772157518344
0.0017840063292157984,0.010088249545559723,0.17332328703722524,0.39193401235060865
0.002186237441914254,0.0020909263907459164,0.18683155098437654,0.44932049643526734
0.002376860002978179,0.018412296469961356,0.12607981447562172,0.4377516947093067
0.0007686270395868398,0.014338202079484729,0.07257731792385742,0.10239659051605468
0.0009546866834376853,0.012985848063655768,0.12320362315765852,0.36919359881924835
0.0020387122904518143,0.005677757184921383,0.15912859693625886,0.20471311169660383
0.003749174203104758,0.006226338958483759,0.1666808090085453,0.5570733262341903
0.0022599390243106016,0.0017426334546424883,0.17919271389768618,0.44330910781170285
0.0007720911504524374,0.0026178779783059738,0.17747879201727473,0.28480534145312697
0.0010127086238314591,0.0037522037843660556,0.18273109757598707,0.25822518603672023
0.0021195421850844424,0.010812869106049831,0.16856129878373782,0.329300752913469
0.0017453082990819397,0.003697033835032419,0.13926867701143264,0.3373520562580771
